,city,province,address,nearest_city
7125,Brussels,brussels,Avenue du Port 86C,Brussels
7126,Brussels,brussels,Avenue du Port 86C,Brussels
7127,Ukkel,brussels,AVENUE DE FRÉ 100,Brussels
7128,Etterbeek,brussels,Boulevard Louis Schmidt 10,Brussels
7129,Sint-Gillis,brussels,Rue Franz Gaillard 20,Brussels
7130,Watermaal-Bosvoorde,brussels,,Brussels
7131,Sint-Pieters-Woluwe,brussels,Avenue Jules du Jardin 27,Brussels
7132,Anderlecht,brussels,Rue Grisar 30,Brussels
7133,Oudergem,brussels,,Brussels
7134,Elsene,brussels,Square du Vieux Tilleul 1 8,Brussels
7135,Berchem-Sainte-Agathe,brussels,Rue des Soldats 90,Brussels
7136,Oudergem,brussels,Rue Jacques Bassem 31,Brussels
7137,Elsene,brussels,Avenue d'Italie 32,Brussels
7138,Oudergem,brussels,Avenue des nénuphars 4 4,Brussels
7139,Elsene,brussels,,Brussels
7140,Sint-Lambrechts-Woluwe,brussels,Chemin des Deux Maisons 74,Brussels
7141,Laken,brussels,,Brussels
7142,Vorst,brussels,Avenue Van Volxem 14,Brussels
7143,Brussels,brussels,Rue Philippe Le Bon 26 15,Brussels
7144,Evere,brussels,Rue Colonel Bourg 135 15,Brussels
7145,Etterbeek,brussels,Rue Colonel Van Gele 95-99 1,Brussels
7146,Brussels,brussels,,Brussels
7147,Brussels,brussels,Rue Philippe Le Bon 26 12,Brussels
7148,Brussels,brussels,Chaussée d'Etterbeek 51 14,Brussels
7149,Elsene,brussels,,Brussels
7150,Koekelberg,brussels,Rue Emile Deroover 30,Brussels
7151,Berchem-Sainte-Agathe,brussels,Avenue Evariste de Meersman 21,Brussels
7152,Sint-Lambrechts-Woluwe,brussels,,Brussels
7153,Sint-Lambrechts-Woluwe,brussels,Avenue Marcel Thiry 11,Brussels
7154,Elsene,brussels,Chaussée de Boitsfort 15,Brussels
7155,Anderlecht,brussels,Boulevard de la Grande Ceinture 21,Brussels
7156,Ukkel,brussels,,Brussels
7157,Ganshoren,brussels,Avenue Jean Sebastien Bach  A101,Brussels
7158,Schaarbeek,brussels,Rue Jan Blockx 40 40,Brussels
7159,Evere,brussels,Chaussée de Louvain 887-889 0.3,Brussels
7160,Evere,brussels,Rue des Deux Maisons Saphir 22,Brussels
7161,Jette,brussels,,Brussels
7162,Schaarbeek,brussels,Rue Victor Hugo 56,Brussels
7163,Sint-Lambrechts-Woluwe,brussels,Avenue Général Lartigue 115,Brussels
7164,Elsene,brussels,Rue Volta 6-12,Brussels
7165,Oudergem,brussels,Rue Maurice Charlent 11,Brussels
7166,Sint-Jans-Molenbeek,brussels,Rue Edmond Bonehill 127,Brussels
7167,Evere,brussels,,Brussels
7168,Ukkel,brussels,,Brussels
7169,Ukkel,brussels,Avenue De Fré 269,Brussels
7170,Ganshoren,brussels,Avenue Jean Sebastien Bach  A104,Brussels
7171,Sint-Gillis,brussels,,Brussels
7172,Evere,brussels,Chaussée de Louvain 885-887,Brussels
7173,Elsene,brussels,Chaussée d'Ixelles 59,Brussels
7174,Anderlecht,brussels,Rue du Transvaal 1A,Brussels
7175,Brussels,brussels,Rue des Chartreux 45 B2.2,Brussels
7176,Ukkel,brussels,Rue Papenkasteel 132,Brussels
7177,Watermaal-Bosvoorde,brussels,RUE THÉOPHILE VANDER ELST 127,Brussels
7178,Anderlecht,brussels,Frans Halsstraat 33,Brussels
7179,Sint-Lambrechts-Woluwe,brussels,Avenue Slegers 180,Brussels
7180,Schaarbeek,brussels,Rue Victor Hugo 56,Brussels
7181,Sint-Joost-ten-Node,brussels,,Brussels
7182,Jette,brussels,Avenue de Jette 219,Brussels
7183,Sint-Lambrechts-Woluwe,brussels,Rue de la Rive 76,Brussels
7184,Vorst,brussels,Avenue Massenet 5,Brussels
7185,Ukkel,brussels,Rue de Linkebeek,Brussels
7186,Ukkel,brussels,Avenue Ilya Prigogine 18 6,Brussels
7187,Elsene,brussels,avenue Louise 193,Brussels
7188,Schaarbeek,brussels,Rue de l'Agriculture 102,Brussels
7189,Sint-Lambrechts-Woluwe,brussels,,Brussels
7190,Sint-Lambrechts-Woluwe,brussels,Avenue Henri Pauwels 18,Brussels
7191,Anderlecht,brussels,Barastraat 166,Brussels
7192,Brussels,brussels,,Brussels
7193,Sint-Lambrechts-Woluwe,brussels,Avenue de l'Aquilon 7,Brussels
7194,Vorst,brussels,Rue Pierre Decoster 96,Brussels
7195,Sint-Pieters-Woluwe,brussels,Rue au Bois 110,Brussels
7196,Sint-Pieters-Woluwe,brussels,Avenue de Tervueren 302,Brussels
7197,Elsene,brussels,Square du Vieux Tilleul 2,Brussels
7198,Ganshoren,brussels,,Brussels
7199,Sint-Jans-Molenbeek,brussels,Rue du Korenbeek 38,Brussels
7200,Etterbeek,brussels,,Brussels
7201,Ukkel,brussels,,Brussels
7202,Brussels,brussels,Rue du Midi 56 11,Brussels
7203,Schaarbeek,brussels,Rue Philomène 52,Brussels
7204,Elsene,brussels,Rue de la Cuve 32,Brussels
7205,Ukkel,brussels,Rue Joseph Stallaert 34,Brussels
7206,Brussels,brussels,Avenue du Port 86C,Brussels
7207,Brussels,brussels,Quai aux Briques 26,Brussels
7208,Brussels,brussels,Rue Joseph II 114,Brussels
7209,Elsene,brussels,,Brussels
7210,Elsene,brussels,,Brussels
7211,Brussels,brussels,Rue Souveraine 109,Brussels
7212,Sint-Gillis,brussels,,Brussels
7213,Jette,brussels,Av. de l'arbre Ballon 92,Brussels
7214,Schaarbeek,brussels,Rue de la Ruche 27,Brussels
7215,Sint-Gillis,brussels,Rue de la Victoire 205,Brussels
7216,Sint-Pieters-Woluwe,brussels,,Brussels
7217,Evere,brussels,,Brussels
7218,Jette,brussels,Rue Jacobs Fontaine 73,Brussels
7219,Elsene,brussels,Avenue de la Forêt 107,Brussels
7220,Schaarbeek,brussels,,Brussels
7221,Brussels,brussels,Rue du Rempart des Moines 12a,Brussels
7222,Elsene,brussels,,Brussels
7223,Sint-Jans-Molenbeek,brussels,Boulevard Louis Mettewie 286,Brussels
7224,Schaarbeek,brussels,Avenue Maurice Maeterlinck 46,Brussels
7225,Brussels,brussels,Rue Guimard 19,Brussels
7226,Vorst,brussels,Rue du Canada 77,Brussels
7227,Elsene,brussels,,Brussels
7228,Brussels,brussels,Rue Guimard 19,Brussels
7229,Elsene,brussels,,Brussels
7230,Schaarbeek,brussels,Rue Joseph Coosemans 87,Brussels
7231,Sint-Pieters-Woluwe,brussels,Val des Seigneurs 80,Brussels
7232,Elsene,brussels,Rue Defacqz 113,Brussels
7233,Ukkel,brussels,,Brussels
7234,Watermaal-Bosvoorde,brussels,Avenue des Charançons 20,Brussels
7235,Etterbeek,brussels,Rue Colonel Van Gele 95-99 0,Brussels
7236,Sint-Pieters-Woluwe,brussels,Allée de la Minerva 4,Brussels
7237,Evere,brussels,,Brussels
7238,Elsene,brussels,Rue de Dublin 20,Brussels
7239,Schaarbeek,brussels,Boulevard Lambermont 476,Brussels
7240,Elsene,brussels,,Brussels
7241,Elsene,brussels,,Brussels
7242,Sint-Pieters-Woluwe,brussels,,Brussels
7243,Schaarbeek,brussels,Rue Jacques Rayé 34,Brussels
7244,Schaarbeek,brussels,Avenue Fortin 27 11,Brussels
7245,Evere,brussels,,Brussels
7246,Brussels,brussels,,Brussels
7247,Etterbeek,brussels,,Brussels
7248,Brussels,brussels,,Brussels
7249,Watermaal-Bosvoorde,brussels,,Brussels
7250,Sint-Gillis,brussels,Rue Defacqz 113,Brussels
7251,Oudergem,brussels,Avenue des Citrinelles 53,Brussels
7252,Jette,brussels,Dieleghemse Steenweg 82,Brussels
7253,Ukkel,brussels,,Brussels
7254,Schaarbeek,brussels,,Brussels
7255,Jette,brussels,Boulevard de smet de naeyer 167,Brussels
7256,Schaarbeek,brussels,Av. Sleeckx 24,Brussels
7257,Etterbeek,brussels,Rue Vergote 5,Brussels
7258,Laken,brussels,,Brussels
7259,Brussels,brussels,,Brussels
7260,Elsene,brussels,Avenue de la Couronne 328,Brussels
7261,Sint-Pieters-Woluwe,brussels,Drève des Shetlands 2,Brussels
7262,Watermaal-Bosvoorde,brussels,Avenue Coloniale 76,Brussels
7263,Sint-Lambrechts-Woluwe,brussels,,Brussels
7264,Sint-Gillis,brussels,Rue Egide Walschaerts 29 1,Brussels
7265,Sint-Lambrechts-Woluwe,brussels,Chemin des Deux Maisons 74,Brussels
7266,Oudergem,brussels,Av. des Citrinelles 53,Brussels
7267,Brussels,brussels,,Brussels
7268,Ukkel,brussels,Rue Basse 30,Brussels
7269,Brussels,brussels,Wolvengracht 48 6.05,Brussels
7270,Etterbeek,brussels,,Brussels
7271,Ukkel,brussels,,Brussels
7272,Vorst,brussels,,Brussels
7273,Ganshoren,brussels,Avenue Jacques Sermon 52,Brussels
7274,Brussels,brussels,,Brussels
7275,Oudergem,brussels,Boulevard du Souverain 348,Brussels
7276,Ukkel,brussels,,Brussels
7277,Brussels,brussels,Rue des Prés Communs 50,Brussels
7278,Etterbeek,brussels,Rue de l'Escadron 3 3,Brussels
7279,Watermaal-Bosvoorde,brussels,,Brussels
7280,Ukkel,brussels,Rue Joseph Stallaert 34,Brussels
7281,Schaarbeek,brussels,Avenue Herbert Hoover 119,Brussels
7282,Sint-Lambrechts-Woluwe,brussels,Rue Jacques Hoton 28,Brussels
7283,Brussels,brussels,Rue des Chartreux 45 C3.3,Brussels
7284,Brussels,brussels,,Brussels
7285,Schaarbeek,brussels,Rue Vandeweyer 39,Brussels
7286,Sint-Lambrechts-Woluwe,brussels,Avenue Heydenberg 103,Brussels
7287,Brussels,brussels,Rue Pletinckx 48,Brussels
7288,Ganshoren,brussels,Avenue Jean Sebastien Bach  A205,Brussels
7289,Oudergem,brussels,,Brussels
7290,Elsene,brussels,Rue Fritz Toussaint 51,Brussels
7291,Jette,brussels,RUE VANDERBORGHT 94,Brussels
7292,Ukkel,brussels,,Brussels
7293,Sint-Lambrechts-Woluwe,brussels,Vervloesemstraat 152 3.02,Brussels
7294,Brussels,brussels,Rue Jennart 27,Brussels
7295,Elsene,brussels,Avenue Armand Huysmans 70,Brussels
7296,Sint-Lambrechts-Woluwe,brussels,,Brussels
7297,Sint-Lambrechts-Woluwe,brussels,Avenue Marcel Thiry 80,Brussels
7298,Sint-Pieters-Woluwe,brussels,Val des Epinettes 24,Brussels
7299,Sint-Gillis,brussels,Chaussée de Forest 143,Brussels
7300,Berchem-Sainte-Agathe,brussels,,Brussels
7301,Laken,brussels,Av. de la Reine des Prés 16,Brussels
7302,Laken,brussels,,Brussels
7303,Brussels,brussels,Rue de la longue Haie 27,Brussels
7304,Brussels,brussels,,Brussels
7305,Watermaal-Bosvoorde,brussels,Chaussée de la Hulpe 200,Brussels
7306,Ukkel,brussels,,Brussels
7307,Oudergem,brussels,Avenue Sainte-Anne 18,Brussels
7308,Elsene,brussels,Avenue des Abeilles 17,Brussels
7309,Laken,brussels,,Brussels
7310,Ukkel,brussels,,Brussels
7311,Sint-Pieters-Woluwe,brussels,Avenue du Haras 168,Brussels
7312,Brussels,brussels,,Brussels
7313,Etterbeek,brussels,Rue Beckers 101,Brussels
7314,Ukkel,brussels,,Brussels
7315,Brussels,brussels,Quai des Charbonnages 68 25,Brussels
7316,Anderlecht,brussels,Avenue des Chanterelles 6,Brussels
7317,Sint-Gillis,brussels,Rue de la Source 84,Brussels
7318,Elsene,brussels,AVENUE MAURICE 50,Brussels
7319,Brussels,brussels,Avenue des Abeilles 17,Brussels
7320,Schaarbeek,brussels,Rue Victor Hugo 56,Brussels
7321,Ukkel,brussels,Avenue Château de Walzin 10A,Brussels
7322,Elsene,brussels,,Brussels
7323,Elsene,brussels,Rue de la longue Haie 27,Brussels
7324,Oudergem,brussels,Boulevard du Souverain 195,Brussels
7325,Elsene,brussels,Rue Clémentine 15,Brussels
7326,Brussels,brussels,Boulevard Bischoffsheim 39,Brussels
7327,Ukkel,brussels,Avenue de Messidor,Brussels
7328,Sint-Lambrechts-Woluwe,brussels,Rue de la Rive 97,Brussels
7329,Berchem-Sainte-Agathe,brussels,Rue du Grand-Pré 22 3,Brussels
7330,Elsene,brussels,Avenue Brugmann,Brussels
7331,Elsene,brussels,Chaussée d'Ixelles 59,Brussels
7332,Ukkel,brussels,Avenue de Saturne 53,Brussels
7333,Ukkel,brussels,Rue Gabrielle 82,Brussels
7334,Ukkel,brussels,,Brussels
7335,Laken,brussels,Rue Alfred Stevens 37,Brussels
7336,Brussels,brussels,,Brussels
7337,Elsene,brussels,,Brussels
7338,Sint-Lambrechts-Woluwe,brussels,Avenue de Broqueville 96,Brussels
7339,Sint-Joost-ten-Node,brussels,Rue du Méridien 29,Brussels
7340,Neder-Over-Heembeek,brussels,Rue des Prés Communs 50,Brussels
7341,Ukkel,brussels,Rue Gabrielle 82,Brussels
7342,Sint-Jans-Molenbeek,brussels,,Brussels
7343,Ukkel,brussels,Trois arbres 50,Brussels
7344,Berchem-Sainte-Agathe,brussels,Rue du Grand-Pré 22 4,Brussels
7345,Elsene,brussels,,Brussels
7346,Ganshoren,brussels,Rue de l'Urbanisme 30,Brussels
7347,Elsene,brussels,Rue Américaine 93,Brussels
7348,Elsene,brussels,Ernestinelaan 18,Brussels
7349,Schaarbeek,brussels,Rue Fernand Séverin 30,Brussels
7350,Sint-Pieters-Woluwe,brussels,,Brussels
7351,Schaarbeek,brussels,Avenue Sleeckx 100,Brussels
7352,Brussels,brussels,Papenvest 12A,Brussels
7353,Oudergem,brussels,Chaussée de Wavre 1266,Brussels
7354,Schaarbeek,brussels,AVENUE SLEECKX 24,Brussels
7355,Sint-Pieters-Woluwe,brussels,,Brussels
7356,Sint-Lambrechts-Woluwe,brussels,Rue Neerveld 101C,Brussels
7357,Elsene,brussels,Rue de l'Eté 192 A7,Brussels
7358,Schaarbeek,brussels,Rue Auguste Lambiotte 57,Brussels
7359,Berchem-Sainte-Agathe,brussels,Weilandstraat 22,Brussels
7360,Brussels,brussels,,Brussels
7361,Elsene,brussels,,Brussels
7362,Brussels,brussels,,Brussels
7363,Schaarbeek,brussels,Rue Paul Devigne 22,Brussels
7364,Oudergem,brussels,Rue du Moulin à Papier 28,Brussels
7365,Ukkel,brussels,Rue de l'Etoile 37,Brussels
7366,Elsene,brussels,Rue de Hennin 91,Brussels
7367,Schaarbeek,brussels,Frédéric Pelletierstraat 8A 9,Brussels
7368,Evere,brussels,,Brussels
7369,Anderlecht,brussels,,Brussels
7370,Elsene,brussels,,Brussels
7371,Watermaal-Bosvoorde,brussels,,Brussels
7372,Schaarbeek,brussels,,Brussels
7373,Laken,brussels,Boulevard Emile Bockstael 348,Brussels
7374,Ukkel,brussels,,Brussels
7375,Brussels,brussels,T'Kintstraat 29,Brussels
7376,Sint-Pieters-Woluwe,brussels,Avenue des Gorges Bleues 9,Brussels
7377,Sint-Pieters-Woluwe,brussels,Avenue Orban 20,Brussels
7378,Sint-Pieters-Woluwe,brussels,,Brussels
7379,Etterbeek,brussels,Rue Le Titien 25,Brussels
7380,Brussels,brussels,Rue Saint-Géry 25,Brussels
7381,Sint-Pieters-Woluwe,brussels,,Brussels
7382,Etterbeek,brussels,Rue de Mot,Brussels
7383,Etterbeek,brussels,,Brussels
7384,Oudergem,brussels,Avenue des Héros 29,Brussels
7385,Ukkel,brussels,Avenue du Fort-Jaco 41,Brussels
7386,Brussels,brussels,,Brussels
7387,Etterbeek,brussels,Tourelle 70,Brussels
7388,Elsene,brussels,,Brussels
7389,Sint-Gillis,brussels,Engelandstraat 55,Brussels
7390,Schaarbeek,brussels,,Brussels
7391,Etterbeek,brussels,Rue Charles Degroux 98,Brussels
7392,Schaarbeek,brussels,,Brussels
7393,Etterbeek,brussels,,Brussels
7394,Vorst,brussels,,Brussels
7395,Brussels,brussels,,Brussels
7396,Sint-Pieters-Woluwe,brussels,AVENUE PÈRE DAMIEN 45,Brussels
7397,Brussels,brussels,,Brussels
7398,Sint-Pieters-Woluwe,brussels,Avenue de l'Aéroplane 24,Brussels
7399,Oudergem,brussels,Clos des Trois Fontaines 3,Brussels
7400,Schaarbeek,brussels,Avenue Emile Verhaeren 13,Brussels
7401,Ukkel,brussels,,Brussels
7402,Watermaal-Bosvoorde,brussels,Drève des Tumulis 6,Brussels
7403,Elsene,brussels,,Brussels
7404,Elsene,brussels,,Brussels
7405,Sint-Lambrechts-Woluwe,brussels,,Brussels
7406,Etterbeek,brussels,Rue Beckers 13,Brussels
7407,Elsene,brussels,Chaussée de Vleurgat 70,Brussels
7408,Etterbeek,brussels,Avenue de Tervueren 13,Brussels
7409,Sint-Jans-Molenbeek,brussels,,Brussels
7410,Elsene,brussels,,Brussels
7411,Sint-Pieters-Woluwe,brussels,Avenue Grandchamp 6,Brussels
7412,Sint-Pieters-Woluwe,brussels,Rue de la Cambre 17,Brussels
7413,Brussels,brussels,,Brussels
7414,Brussels,brussels,,Brussels
7415,Sint-Pieters-Woluwe,brussels,Avenue Grandchamp 56,Brussels
7416,Sint-Lambrechts-Woluwe,brussels,Rue du Pont-Levis 52,Brussels
7417,Etterbeek,brussels,,Brussels
7418,Sint-Pieters-Woluwe,brussels,Avenue Père Damien 45,Brussels
7419,Sint-Lambrechts-Woluwe,brussels,,Brussels
7420,Elsene,brussels,Place Charles Graux 15,Brussels
7421,Elsene,brussels,,Brussels
7422,Sint-Lambrechts-Woluwe,brussels,,Brussels
7423,Sint-Lambrechts-Woluwe,brussels,Rue Georges et Jacques Martin 45,Brussels
7424,Sint-Gillis,brussels,Rue de Suisse 16,Brussels
7425,Sint-Lambrechts-Woluwe,brussels,Chemin des Deux Maisons 74,Brussels
7426,Sint-Lambrechts-Woluwe,brussels,Chemin des Deux Maisons 74,Brussels
7427,Oudergem,brussels,Place de l'Amitié 9 A1,Brussels
7428,Sint-Joost-ten-Node,brussels,,Brussels
7429,Elsene,brussels,RUE DES CHEVALIERS 22,Brussels
7430,Elsene,brussels,Avenue Louise 524,Brussels
7431,Vorst,brussels,,Brussels
7432,Elsene,brussels,,Brussels
7433,Elsene,brussels,,Brussels
7434,Elsene,brussels,,Brussels
7435,Ukkel,brussels,Rue Alphonse Asselbergs 88,Brussels
7436,Elsene,brussels,,Brussels
7437,Ukkel,brussels,Chaussée d'Alsemberg 600,Brussels
7438,Etterbeek,brussels,,Brussels
7439,Sint-Lambrechts-Woluwe,brussels,Avenue de Tervueren 13,Brussels
7440,Etterbeek,brussels,,Brussels
7441,Ukkel,brussels,,Brussels
7442,Sint-Joost-ten-Node,brussels,Rue du Méridien 29,Brussels
7443,Ukkel,brussels,,Brussels
7444,Schaarbeek,brussels,Rue Victor Hugo 56,Brussels
7445,Elsene,brussels,,Brussels
7446,Elsene,brussels,,Brussels
7447,Etterbeek,brussels,Avenue de Tervuren 13,Brussels
7448,Sint-Lambrechts-Woluwe,brussels,Av. Georges Henri 92,Brussels
7449,Brussels,brussels,,Brussels
7450,Ukkel,brussels,,Brussels
7451,Etterbeek,brussels,Avenue de Tervueren 13 17,Brussels
7452,Elsene,brussels,,Brussels
7453,Anderlecht,brussels,,Brussels
7454,Vorst,brussels,,Brussels
7455,Laken,brussels,Avenue de la Bugrane 119,Brussels
7456,Ukkel,brussels,,Brussels
7457,Elsene,brussels,,Brussels
7458,Ukkel,brussels,,Brussels
7459,Ukkel,brussels,,Brussels
7460,Ukkel,brussels,,Brussels
7461,Etterbeek,brussels,Rue des Atrébates 47,Brussels
7462,Laken,brussels,,Brussels
7463,Sint-Gillis,brussels,,Brussels
7464,Ukkel,brussels,,Brussels
7465,Schaarbeek,brussels,Rue Guido Gezelle 65,Brussels
7466,Oudergem,brussels,Chaussée de Wavre 1555,Brussels
7467,Brussels,brussels,Avenue de la Forêt 111,Brussels
7468,Oudergem,brussels,,Brussels
7469,Elsene,brussels,,Brussels
7470,Vorst,brussels,,Brussels
7471,Oudergem,brussels,,Brussels
7472,Sint-Gillis,brussels,,Brussels
7473,Elsene,brussels,Avenue Guillaume Gilbert 59,Brussels
7474,Ukkel,brussels,,Brussels
7475,Sint-Pieters-Woluwe,brussels,,Brussels
7476,Etterbeek,brussels,Rue des cultivateurs 13,Brussels
7477,Elsene,brussels,Rue de la Vallée 9,Brussels
7478,Ukkel,brussels,Avenue de la Floride 132,Brussels
7479,Ukkel,brussels,,Brussels
7480,Elsene,brussels,Rue Franz Merjay 114,Brussels
7481,Etterbeek,brussels,,Brussels
7482,Sint-Pieters-Woluwe,brussels,Avenue des Cormorans 32,Brussels
7483,Ukkel,brussels,Avenue Fond'Roy 121,Brussels
7484,Etterbeek,brussels,,Brussels
7485,Brussels,brussels,,Brussels
7486,Ukkel,brussels,Avenue des Hospices 186,Brussels
7487,Elsene,brussels,Rue des Drapiers 25,Brussels
7488,Elsene,brussels,,Brussels
7489,Schaarbeek,brussels,,Brussels
7490,Brussels,brussels,Rue Leys 29,Brussels
7491,Oudergem,brussels,Avenue Cardinal Micara 56,Brussels
7492,Etterbeek,brussels,,Brussels
7493,Ukkel,brussels,,Brussels
7494,Etterbeek,brussels,,Brussels
7495,Elsene,brussels,Chaussée de Wavre 99,Brussels
7496,Sint-Pieters-Woluwe,brussels,BOVENBERG 122,Brussels
7497,Elsene,brussels,,Brussels
7498,Brussels,brussels,,Brussels
7499,Sint-Pieters-Woluwe,brussels,Avenue de l'Aigle 2,Brussels
7500,Elsene,brussels,Rue Franz Merjay 48,Brussels
7501,Sint-Pieters-Woluwe,brussels,Bovenberg 122,Brussels
7502,Ukkel,brussels,,Brussels
7503,Sint-Joost-ten-Node,brussels,,Brussels
7504,Ukkel,brussels,,Brussels
7505,Ukkel,brussels,Dieweg 63,Brussels
7506,Sint-Pieters-Woluwe,brussels,,Brussels
7507,Elsene,brussels,,Brussels
7508,Ukkel,brussels,,Brussels
7509,Elsene,brussels,,Brussels
7510,Watermaal-Bosvoorde,brussels,,Brussels
7511,Elsene,brussels,Rue Jean Baptiste Meunier 19,Brussels
7512,Anderlecht,brussels,Av. du Roi-Soldat 93,Brussels
7513,Ukkel,brussels,,Brussels
7514,Ukkel,brussels,,Brussels
7515,Sint-Pieters-Woluwe,brussels,,Brussels
7516,Schaarbeek,brussels,Rue Paul Devigne 53-55 53,Brussels
7517,Etterbeek,brussels,Avenue d'Auderghem 228,Brussels
7518,Elsene,brussels,Rue de la Réforme 34 501,Brussels
7519,Elsene,brussels,Rue du Monastère 30,Brussels
7520,Ukkel,brussels,,Brussels
7521,Elsene,brussels,,Brussels
7522,Sint-Pieters-Woluwe,brussels,,Brussels
7523,Sint-Joost-ten-Node,brussels,Rue de Spa 90,Brussels
7524,Ukkel,brussels,VALLON D'OHAIN 23,Brussels
7525,Sint-Lambrechts-Woluwe,brussels,Rue Neerveld 101 A2501,Brussels
7526,Brussels,brussels,,Brussels
7527,Sint-Pieters-Woluwe,brussels,BOVENBERG 120A,Brussels
7528,Sint-Lambrechts-Woluwe,brussels,Avenue Marie-José 50,Brussels
7529,Brussels,brussels,,Brussels
7530,Elsene,brussels,Avenue Louis Lepoutre 95,Brussels
7531,Ukkel,brussels,Avenue Blücher 207,Brussels
7532,Ukkel,brussels,,Brussels
7533,Sint-Pieters-Woluwe,brussels,BOVENBERG 120A,Brussels
7534,Elsene,brussels,RUE DE L'ÉTÉ 53,Brussels
7535,Elsene,brussels,Avenue Franklin Roosevelt 103,Brussels
7536,Ukkel,brussels,Avenue Blücher 63,Brussels
7537,Elsene,brussels,,Brussels
7538,Ukkel,brussels,,Brussels
7539,Elsene,brussels,,Brussels
7540,Elsene,brussels,Guillaume Stocqstraat 52,Brussels
7541,Ukkel,brussels,"Avenue Leo Errera, 69",Brussels
7542,Ukkel,brussels,Avenue Léo Errera 69,Brussels
7543,Oudergem,brussels,Avenue des Citrinelles 95,Brussels
7544,Brussels,brussels,Quai au Foin 59 0,Brussels
7545,Ukkel,brussels,,Brussels
7546,Anderlecht,brussels,Boulevard Théo Lambert 32,Brussels
7547,Evere,brussels,,Brussels
7548,Ukkel,brussels,Rue Général Lotz 27,Brussels
7549,Brussels,brussels,Noyer 39,Brussels
7550,Brussels,brussels,,Brussels
7551,Sint-Joost-ten-Node,brussels,,Brussels
7552,Brussels,brussels,,Brussels
7553,Evere,brussels,,Brussels
7554,Brussels,brussels,,Brussels
7555,Elsene,brussels,,Brussels
7556,Vorst,brussels,,Brussels
7557,Sint-Lambrechts-Woluwe,brussels,Rue Vergote 17,Brussels
7558,Brussels,brussels,,Brussels
7559,Elsene,brussels,Rue de la Vallée 9,Brussels
7560,Schaarbeek,brussels,,Brussels
7561,Froidchapelle,hainaut,Rue du Gouty 114,Charleroi
7562,Ukkel,brussels,,Brussels
7563,Brussels,brussels,,Brussels
7564,Schaarbeek,brussels,,Brussels
7565,Morlanwelz,hainaut,Rue du Polichène 16,Charleroi
7566,Le Roeulx,hainaut,Place de la Chapelle 3,Charleroi
7567,Marchienne-au-Pont,hainaut,,Charleroi
7568,Lens,hainaut,,Charleroi
7569,Fleurus,hainaut,Rue du Vieux Saule 59,Charleroi
7570,Boussoit,hainaut,Chaussée Paul Houtart 237 102,Charleroi
7571,Gilly,hainaut,Rue de la Discipline 48,Charleroi
7572,Anderlues,hainaut,,Charleroi
7573,Lodelinsart,hainaut,,Charleroi
